
VALUES INPUTED ARE : 1220322215 AND 674678813


SUBTRACTING 979585197 by 784313184
195272013


SUBTRACTING 2074386801 by 1602330087
472056714


SUBTRACTING 1535421548 by 305218757
1230202791


SUBTRACTING 2099887859 by 2046223702
53664157


SUBTRACTING 850526190 by 501270405
349255785


SUBTRACTING 228150954 by 2086166019
18446744071851536551


SUBTRACTING 1334011564 by 1288820551
45191013


SUBTRACTING 1220943208 by 1035712684
185230524


SUBTRACTING 699282802 by 1686382071
18446744072722452347


SUBTRACTING 851113750 by 2074992765
18446744072485672601


SUBTRACTING 694211965 by 958594607
18446744073445168974


SUBTRACTING 1233815874 by 1925516131
18446744073017851359


SUBTRACTING 1134938586 by 733407976
401530610


SUBTRACTING 1500993354 by 1291883151
209110203


SUBTRACTING 942132445 by 870633595
71498850


SUBTRACTING 1654946779 by 1304313350
350633429


SUBTRACTING 759159789 by 1921717642
18446744072546993763


SUBTRACTING 79452751 by 1581849932
18446744072207154435


SUBTRACTING 1480589986 by 147097689
1333492297


SUBTRACTING 648368095 by 31856963
616511132


SUBTRACTING 2118022982 by 183632528
1934390454


SUBTRACTING 1472453080 by 876519049
595934031


SUBTRACTING 1912231733 by 1304550898
607680835


SUBTRACTING 843449321 by 545912640
297536681


SUBTRACTING 473421757 by 464030887
9390870


SUBTRACTING 1422625495 by 1694563072
18446744073437614039


SUBTRACTING 1472595555 by 1167633722
304961833


SUBTRACTING 1901041698 by 508957721
1392083977


SUBTRACTING 1800840872 by 460050493
1340790379


SUBTRACTING 1330684088 by 1254551405
76132683


SUBTRACTING 411381107 by 595489670
18446744073525443053


SUBTRACTING 369723664 by 838147219
18446744073241128061


SUBTRACTING 272513503 by 1170540896
18446744072811524223


SUBTRACTING 1317638585 by 449176416
868462169


SUBTRACTING 481033379 by 1753103489
18446744072437481506


SUBTRACTING 1936736018 by 1966006680
18446744073680280954


SUBTRACTING 695042081 by 451572713
243469368


SUBTRACTING 1756123612 by 1261705450
494418162


SUBTRACTING 1807618090 by 459790166
1347827924


SUBTRACTING 923821054 by 452089285
471731769


SUBTRACTING 2146652357 by 133556200
2013096157


SUBTRACTING 1301189922 by 198962901
1102227021


SUBTRACTING 707920622 by 1471764265
18446744072945707973


SUBTRACTING 1931814758 by 1054747973
877066785


SUBTRACTING 161815730 by 361277846
18446744073510089500


SUBTRACTING 956767516 by 1115015199
18446744073551303933


SUBTRACTING 1953162418 by 573196837
1379965581


SUBTRACTING 1743737733 by 1326491181
417246552


SUBTRACTING 1775667597 by 78192274
1697475323


SUBTRACTING 1831295763 by 913892670
917403093


SUBTRACTING 732415703 by 109217328
623198375


SUBTRACTING 560790041 by 1620548133
18446744072649793524


SUBTRACTING 734769935 by 1427457784
18446744073016863767


SUBTRACTING 1887247951 by 169430005
1717817946


SUBTRACTING 621519291 by 394904378
226614913


SUBTRACTING 528460578 by 663585357
18446744073574426837


SUBTRACTING 862548258 by 620688000
241860258


SUBTRACTING 2092452265 by 1829650500
262801765


SUBTRACTING 736914825 by 1570468880
18446744072875997561


SUBTRACTING 1931746726 by 1876783376
54963350


SUBTRACTING 844314927 by 898730555
18446744073655135988


SUBTRACTING 1471927392 by 741030595
730896797


SUBTRACTING 2067521776 by 649993697
1417528079


SUBTRACTING 728185971 by 1068181477
18446744073369556110


SUBTRACTING 1982074148 by 1695705725
286368423


SUBTRACTING 1804923053 by 411998087
1392924966


SUBTRACTING 2032546220 by 567006203
1465540017


SUBTRACTING 1994463987 by 218229446
1776234541


SUBTRACTING 387659452 by 619832508
18446744073477378560


SUBTRACTING 1014736886 by 1734228290
18446744072990060212


SUBTRACTING 250329999 by 1009178743
18446744072950702872


SUBTRACTING 1629866743 by 1543197464
86669279


SUBTRACTING 1225364316 by 1112878257
112486059


SUBTRACTING 535863489 by 1574835361
18446744072670579744


SUBTRACTING 1304135089 by 1962279142
18446744073051407563


SUBTRACTING 713526049 by 320126568
393399481


SUBTRACTING 1061157163 by 966368
1060190795


SUBTRACTING 650960065 by 37969794
612990271


SUBTRACTING 1106151271 by 981195291
124955980


SUBTRACTING 529417368 by 1379146037
18446744072859822947


SUBTRACTING 1791144124 by 940741771
850402353


SUBTRACTING 1507747974 by 186856773
1320891201


SUBTRACTING 405086219 by 1676206696
18446744072438431139


SUBTRACTING 148555556 by 1354728314
18446744072503378858


SUBTRACTING 941472956 by 792745671
148727285


SUBTRACTING 1801924414 by 1163292442
638631972


SUBTRACTING 559006258 by 1191802956
18446744073076754918


SUBTRACTING 157197565 by 1284307510
18446744072582441671


SUBTRACTING 711659223 by 1784370575
18446744072636840264


SUBTRACTING 1599166069 by 693061055
906105014


SUBTRACTING 1013187623 by 2015794312
18446744072706944927


SUBTRACTING 2016760680 by 165208470
1851552210


SUBTRACTING 203178264 by 2074344786
18446744071838385094


SUBTRACTING 908056429 by 520237097
387819332


SUBTRACTING 1899383134 by 1309329536
590053598


SUBTRACTING 102587659 by 1437473797
18446744072374665478


SUBTRACTING 1624330570 by 1543043610
81286960


SUBTRACTING 1071766659 by 1610335634
18446744073170982641


SUBTRACTING 817580300 by 2029416789
18446744072497715127


SUBTRACTING 674678813 by 1220322215
18446744073163908214
